year,month,value,adjusted,sex,race,age,mari
2023,October,5.3,TRUE,Both,Black,20-,All
2023,September,5.0,TRUE,Both,Black,20-,All
2023,August,4.9,TRUE,Both,Black,20-,All
2023,July,5.3,TRUE,Both,Black,20-,All
2023,June,5.6,TRUE,Both,Black,20-,All
2023,May,5.4,TRUE,Both,Black,20-,All
2023,April,4.4,TRUE,Both,Black,20-,All
2023,March,4.7,TRUE,Both,Black,20-,All
2023,February,5.1,TRUE,Both,Black,20-,All
2023,January,5.0,TRUE,Both,Black,20-,All
2022,December,5.3,TRUE,Both,Black,20-,All
2022,November,5.3,TRUE,Both,Black,20-,All
2022,October,5.5,TRUE,Both,Black,20-,All
2022,September,5.6,TRUE,Both,Black,20-,All
2022,August,5.9,TRUE,Both,Black,20-,All
2022,July,5.5,TRUE,Both,Black,20-,All
2022,June,5.5,TRUE,Both,Black,20-,All
2022,May,5.8,TRUE,Both,Black,20-,All
2022,April,5.6,TRUE,Both,Black,20-,All
2022,March,5.6,TRUE,Both,Black,20-,All
2022,February,6.2,TRUE,Both,Black,20-,All
2022,January,6.4,TRUE,Both,Black,20-,All
2021,December,6.5,TRUE,Both,Black,20-,All
2021,November,5.9,TRUE,Both,Black,20-,All
2021,October,7.4,TRUE,Both,Black,20-,All
2021,September,7.5,TRUE,Both,Black,20-,All
2021,August,8.3,TRUE,Both,Black,20-,All
2021,July,8.0,TRUE,Both,Black,20-,All
2021,June,9.2,TRUE,Both,Black,20-,All
2021,May,9.0,TRUE,Both,Black,20-,All
2021,April,9.5,TRUE,Both,Black,20-,All
2021,March,9.3,TRUE,Both,Black,20-,All
2021,February,9.5,TRUE,Both,Black,20-,All
2021,January,8.9,TRUE,Both,Black,20-,All
2020,December,9.4,TRUE,Both,Black,20-,All
2020,November,10.2,TRUE,Both,Black,20-,All
2020,October,10.4,TRUE,Both,Black,20-,All
2020,September,11.8,TRUE,Both,Black,20-,All
2020,August,12.4,TRUE,Both,Black,20-,All
2020,July,14.1,TRUE,Both,Black,20-,All
2020,June,15.0,TRUE,Both,Black,20-,All
2020,May,16.0,TRUE,Both,Black,20-,All
2020,April,16.2,TRUE,Both,Black,20-,All
2020,March,6.2,TRUE,Both,Black,20-,All
2020,February,5.5,TRUE,Both,Black,20-,All
2020,January,5.6,TRUE,Both,Black,20-,All
2023,November,6.4,TRUE,Men,Black,20-,All
2023,October,5.3,TRUE,Men,Black,20-,All
2023,September,5.6,TRUE,Men,Black,20-,All
2023,August,5.0,TRUE,Men,Black,20-,All
2023,July,5.3,TRUE,Men,Black,20-,All
2023,June,5.9,TRUE,Men,Black,20-,All
2023,May,5.6,TRUE,Men,Black,20-,All
2023,April,4.5,TRUE,Men,Black,20-,All
2023,March,5.2,TRUE,Men,Black,20-,All
2023,February,5.1,TRUE,Men,Black,20-,All
2023,January,5.3,TRUE,Men,Black,20-,All
2022,December,5.1,TRUE,Men,Black,20-,All
2022,November,5.4,TRUE,Men,Black,20-,All
2022,October,5.3,TRUE,Men,Black,20-,All
2022,September,5.8,TRUE,Men,Black,20-,All
2022,August,6.0,TRUE,Men,Black,20-,All
2022,July,5.7,TRUE,Men,Black,20-,All
2022,June,5.3,TRUE,Men,Black,20-,All
2022,May,5.7,TRUE,Men,Black,20-,All
2022,April,6.1,TRUE,Men,Black,20-,All
2022,March,5.6,TRUE,Men,Black,20-,All
2022,February,6.4,TRUE,Men,Black,20-,All
2022,January,7.0,TRUE,Men,Black,20-,All
2021,December,6.9,TRUE,Men,Black,20-,All
2021,November,7.1,TRUE,Men,Black,20-,All
2021,October,8.2,TRUE,Men,Black,20-,All
2021,September,7.9,TRUE,Men,Black,20-,All
2021,August,9.0,TRUE,Men,Black,20-,All
2021,July,8.5,TRUE,Men,Black,20-,All
2021,June,10.0,TRUE,Men,Black,20-,All
2021,May,9.8,TRUE,Men,Black,20-,All
2021,April,10.2,TRUE,Men,Black,20-,All
2021,March,9.8,TRUE,Men,Black,20-,All
2021,February,10.1,TRUE,Men,Black,20-,All
2021,January,9.3,TRUE,Men,Black,20-,All
2020,December,10.4,TRUE,Men,Black,20-,All
2020,November,11.4,TRUE,Men,Black,20-,All
2020,October,11.5,TRUE,Men,Black,20-,All
2020,September,12.7,TRUE,Men,Black,20-,All
2020,August,13.1,TRUE,Men,Black,20-,All
2020,July,15.0,TRUE,Men,Black,20-,All
2020,June,16.2,TRUE,Men,Black,20-,All
2020,May,15.4,TRUE,Men,Black,20-,All
2020,April,16.0,TRUE,Men,Black,20-,All
2020,March,7.1,TRUE,Men,Black,20-,All
2020,February,6.1,TRUE,Men,Black,20-,All
2020,January,5.9,TRUE,Men,Black,20-,All
2023,November,4.8,TRUE,Women,Black,20-,All
2023,October,5.3,TRUE,Women,Black,20-,All
2023,September,4.5,TRUE,Women,Black,20-,All
2023,August,4.7,TRUE,Women,Black,20-,All
2023,July,5.2,TRUE,Women,Black,20-,All
2023,June,5.4,TRUE,Women,Black,20-,All
2023,May,5.3,TRUE,Women,Black,20-,All
2023,April,4.4,TRUE,Women,Black,20-,All
2023,March,4.2,TRUE,Women,Black,20-,All
2023,February,5.1,TRUE,Women,Black,20-,All
2023,January,4.7,TRUE,Women,Black,20-,All
2022,December,5.5,TRUE,Women,Black,20-,All
2022,November,5.2,TRUE,Women,Black,20-,All
2022,October,5.8,TRUE,Women,Black,20-,All
2022,September,5.4,TRUE,Women,Black,20-,All
2022,August,5.9,TRUE,Women,Black,20-,All
2022,July,5.4,TRUE,Women,Black,20-,All
2022,June,5.6,TRUE,Women,Black,20-,All
2022,May,5.9,TRUE,Women,Black,20-,All
2022,April,5.1,TRUE,Women,Black,20-,All
2022,March,5.5,TRUE,Women,Black,20-,All
2022,February,6.0,TRUE,Women,Black,20-,All
2022,January,5.8,TRUE,Women,Black,20-,All
2021,December,6.1,TRUE,Women,Black,20-,All
2021,November,4.9,TRUE,Women,Black,20-,All
2021,October,6.7,TRUE,Women,Black,20-,All
2021,September,7.1,TRUE,Women,Black,20-,All
2021,August,7.7,TRUE,Women,Black,20-,All
2021,July,7.5,TRUE,Women,Black,20-,All
2021,June,8.4,TRUE,Women,Black,20-,All
2021,May,8.2,TRUE,Women,Black,20-,All
2021,April,8.9,TRUE,Women,Black,20-,All
2021,March,8.8,TRUE,Women,Black,20-,All
2021,February,8.9,TRUE,Women,Black,20-,All
2021,January,8.6,TRUE,Women,Black,20-,All
2020,December,8.5,TRUE,Women,Black,20-,All
2020,November,9.1,TRUE,Women,Black,20-,All
2020,October,9.4,TRUE,Women,Black,20-,All
2020,September,10.9,TRUE,Women,Black,20-,All
2020,August,11.8,TRUE,Women,Black,20-,All
2020,July,13.3,TRUE,Women,Black,20-,All
2020,June,14.0,TRUE,Women,Black,20-,All
2020,May,16.6,TRUE,Women,Black,20-,All
2020,April,16.4,TRUE,Women,Black,20-,All
2020,March,5.4,TRUE,Women,Black,20-,All
2020,February,4.8,TRUE,Women,Black,20-,All
2020,January,5.4,TRUE,Women,Black,20-,All
2023,November,4.1,TRUE,Both,Latino,20-,All
2023,October,4.1,TRUE,Both,Latino,20-,All
2023,September,4.3,TRUE,Both,Latino,20-,All
2023,August,4.3,TRUE,Both,Latino,20-,All
2023,July,4.0,TRUE,Both,Latino,20-,All
2023,June,3.9,TRUE,Both,Latino,20-,All
2023,May,3.8,TRUE,Both,Latino,20-,All
2023,April,4.1,TRUE,Both,Latino,20-,All
2023,March,4.2,TRUE,Both,Latino,20-,All
2023,February,4.9,TRUE,Both,Latino,20-,All
2023,January,4.4,TRUE,Both,Latino,20-,All
2022,December,3.9,TRUE,Both,Latino,20-,All
2022,November,3.6,TRUE,Both,Latino,20-,All
2022,October,3.8,TRUE,Both,Latino,20-,All
2022,September,3.5,TRUE,Both,Latino,20-,All
2022,August,4.1,TRUE,Both,Latino,20-,All
2022,July,3.5,TRUE,Both,Latino,20-,All
2022,June,4.0,TRUE,Both,Latino,20-,All
2022,May,4.0,TRUE,Both,Latino,20-,All
2022,April,3.8,TRUE,Both,Latino,20-,All
2022,March,4.0,TRUE,Both,Latino,20-,All
2022,February,4.2,TRUE,Both,Latino,20-,All
2022,January,4.5,TRUE,Both,Latino,20-,All
2021,December,4.4,TRUE,Both,Latino,20-,All
2021,November,4.8,TRUE,Both,Latino,20-,All
2021,October,5.2,TRUE,Both,Latino,20-,All
2021,September,5.7,TRUE,Both,Latino,20-,All
2021,August,5.7,TRUE,Both,Latino,20-,All
2021,July,6.2,TRUE,Both,Latino,20-,All
2021,June,7.0,TRUE,Both,Latino,20-,All
2021,May,6.8,TRUE,Both,Latino,20-,All
2021,April,7.3,TRUE,Both,Latino,20-,All
2021,March,7.3,TRUE,Both,Latino,20-,All
2021,February,7.9,TRUE,Both,Latino,20-,All
2021,January,8.1,TRUE,Both,Latino,20-,All
2020,December,9.0,TRUE,Both,Latino,20-,All
2020,November,8.1,TRUE,Both,Latino,20-,All
2020,October,8.6,TRUE,Both,Latino,20-,All
2020,September,9.8,TRUE,Both,Latino,20-,All
2020,August,10.2,TRUE,Both,Latino,20-,All
2020,July,12.5,TRUE,Both,Latino,20-,All
2020,June,13.9,TRUE,Both,Latino,20-,All
2020,May,16.8,TRUE,Both,Latino,20-,All
2020,April,18.1,TRUE,Both,Latino,20-,All
2020,March,5.4,TRUE,Both,Latino,20-,All
2020,February,3.9,TRUE,Both,Latino,20-,All
2020,January,3.8,TRUE,Both,Latino,20-,All
2023,November,4.2,TRUE,Men,Latino,20-,All
2023,October,4.2,TRUE,Men,Latino,20-,All
2023,September,4.3,TRUE,Men,Latino,20-,All
2023,August,4.3,TRUE,Men,Latino,20-,All
2023,July,4.0,TRUE,Men,Latino,20-,All
2023,June,3.8,TRUE,Men,Latino,20-,All
2023,May,4.0,TRUE,Men,Latino,20-,All
2023,April,4.1,TRUE,Men,Latino,20-,All
2023,March,4.0,TRUE,Men,Latino,20-,All
2023,February,5.0,TRUE,Men,Latino,20-,All
2023,January,4.3,TRUE,Men,Latino,20-,All
2022,December,4.0,TRUE,Men,Latino,20-,All
2022,November,3.6,TRUE,Men,Latino,20-,All
2022,October,3.9,TRUE,Men,Latino,20-,All
2022,September,3.4,TRUE,Men,Latino,20-,All
2022,August,4.0,TRUE,Men,Latino,20-,All
2022,July,3.7,TRUE,Men,Latino,20-,All
2022,June,3.6,TRUE,Men,Latino,20-,All
2022,May,3.5,TRUE,Men,Latino,20-,All
2022,April,3.8,TRUE,Men,Latino,20-,All
2022,March,3.9,TRUE,Men,Latino,20-,All
2022,February,3.7,TRUE,Men,Latino,20-,All
2022,January,4.3,TRUE,Men,Latino,20-,All
2021,December,4.1,TRUE,Men,Latino,20-,All
2021,November,4.5,TRUE,Men,Latino,20-,All
2021,October,4.9,TRUE,Men,Latino,20-,All
2021,September,5.7,TRUE,Men,Latino,20-,All
2021,August,5.5,TRUE,Men,Latino,20-,All
2021,July,5.8,TRUE,Men,Latino,20-,All
2021,June,6.3,TRUE,Men,Latino,20-,All
2021,May,6.4,TRUE,Men,Latino,20-,All
2021,April,7.1,TRUE,Men,Latino,20-,All
2021,March,7.2,TRUE,Men,Latino,20-,All
2021,February,7.6,TRUE,Men,Latino,20-,All
2021,January,7.6,TRUE,Men,Latino,20-,All
2020,December,8.9,TRUE,Men,Latino,20-,All
2020,November,8.0,TRUE,Men,Latino,20-,All
2020,October,8.3,TRUE,Men,Latino,20-,All
2020,September,8.9,TRUE,Men,Latino,20-,All
2020,August,9.9,TRUE,Men,Latino,20-,All
2020,July,11.3,TRUE,Men,Latino,20-,All
2020,June,12.8,TRUE,Men,Latino,20-,All
2020,May,15.2,TRUE,Men,Latino,20-,All
2020,April,16.5,TRUE,Men,Latino,20-,All
2020,March,5.0,TRUE,Men,Latino,20-,All
2020,February,3.1,TRUE,Men,Latino,20-,All
2020,January,3.3,TRUE,Men,Latino,20-,All
2023,November,3.9,TRUE,Women,Latino,20-,All
2023,October,4.1,TRUE,Women,Latino,20-,All
2023,September,4.3,TRUE,Women,Latino,20-,All
2023,August,4.4,TRUE,Women,Latino,20-,All
2023,July,4.0,TRUE,Women,Latino,20-,All
2023,June,4.1,TRUE,Women,Latino,20-,All
2023,May,3.4,TRUE,Women,Latino,20-,All
2023,April,4.1,TRUE,Women,Latino,20-,All
2023,March,4.5,TRUE,Women,Latino,20-,All
2023,February,4.8,TRUE,Women,Latino,20-,All
2023,January,4.4,TRUE,Women,Latino,20-,All
2022,December,3.7,TRUE,Women,Latino,20-,All
2022,November,3.6,TRUE,Women,Latino,20-,All
2022,October,3.7,TRUE,Women,Latino,20-,All
2022,September,3.6,TRUE,Women,Latino,20-,All
2022,August,4.3,TRUE,Women,Latino,20-,All
2022,July,3.2,TRUE,Women,Latino,20-,All
2022,June,4.4,TRUE,Women,Latino,20-,All
2022,May,4.7,TRUE,Women,Latino,20-,All
2022,April,3.9,TRUE,Women,Latino,20-,All
2022,March,4.2,TRUE,Women,Latino,20-,All
2022,February,4.8,TRUE,Women,Latino,20-,All
2022,January,4.9,TRUE,Women,Latino,20-,All
2021,December,4.9,TRUE,Women,Latino,20-,All
2021,November,5.3,TRUE,Women,Latino,20-,All
2021,October,5.7,TRUE,Women,Latino,20-,All
2021,September,5.6,TRUE,Women,Latino,20-,All
2021,August,6.0,TRUE,Women,Latino,20-,All
2021,July,6.8,TRUE,Women,Latino,20-,All
2021,June,7.8,TRUE,Women,Latino,20-,All
2021,May,7.3,TRUE,Women,Latino,20-,All
2021,April,7.5,TRUE,Women,Latino,20-,All
2021,March,7.4,TRUE,Women,Latino,20-,All
2021,February,8.4,TRUE,Women,Latino,20-,All
2021,January,8.7,TRUE,Women,Latino,20-,All
2020,December,9.1,TRUE,Women,Latino,20-,All
2020,November,8.3,TRUE,Women,Latino,20-,All
2020,October,9.1,TRUE,Women,Latino,20-,All
2020,September,11.0,TRUE,Women,Latino,20-,All
2020,August,10.6,TRUE,Women,Latino,20-,All
2020,July,14.0,TRUE,Women,Latino,20-,All
2020,June,15.2,TRUE,Women,Latino,20-,All
2020,May,18.8,TRUE,Women,Latino,20-,All
2020,April,20.2,TRUE,Women,Latino,20-,All
2020,March,6.0,TRUE,Women,Latino,20-,All
2020,February,4.8,TRUE,Women,Latino,20-,All
2020,January,4.4,TRUE,Women,Latino,20-,All
2023,November,6.7,TRUE,Both,All,20-24,All
2023,October,7.0,TRUE,Both,All,20-24,All
2023,September,7.1,TRUE,Both,All,20-24,All
2023,August,7.2,TRUE,Both,All,20-24,All
2023,July,6.7,TRUE,Both,All,20-24,All
2023,June,6.1,TRUE,Both,All,20-24,All
2023,May,6.3,TRUE,Both,All,20-24,All
2023,April,5.4,TRUE,Both,All,20-24,All
2023,March,6.5,TRUE,Both,All,20-24,All
2023,February,6.9,TRUE,Both,All,20-24,All
2023,January,7.1,TRUE,Both,All,20-24,All
2022,December,7.3,TRUE,Both,All,20-24,All
2022,November,6.8,TRUE,Both,All,20-24,All
2022,October,6.9,TRUE,Both,All,20-24,All
2022,September,7.0,TRUE,Both,All,20-24,All
2022,August,7.0,TRUE,Both,All,20-24,All
2022,July,6.4,TRUE,Both,All,20-24,All
2022,June,6.8,TRUE,Both,All,20-24,All
2022,May,6.7,TRUE,Both,All,20-24,All
2022,April,6.9,TRUE,Both,All,20-24,All
2022,March,7.4,TRUE,Both,All,20-24,All
2022,February,7.5,TRUE,Both,All,20-24,All
2022,January,7.3,TRUE,Both,All,20-24,All
2021,December,7.1,TRUE,Both,All,20-24,All
2021,November,7.4,TRUE,Both,All,20-24,All
2021,October,7.3,TRUE,Both,All,20-24,All
2021,September,7.8,TRUE,Both,All,20-24,All
2021,August,9.2,TRUE,Both,All,20-24,All
2021,July,9.1,TRUE,Both,All,20-24,All
2021,June,9.1,TRUE,Both,All,20-24,All
2021,May,10.2,TRUE,Both,All,20-24,All
2021,April,10.4,TRUE,Both,All,20-24,All
2021,March,10.1,TRUE,Both,All,20-24,All
2021,February,9.7,TRUE,Both,All,20-24,All
2021,January,9.9,TRUE,Both,All,20-24,All
2020,December,11.3,TRUE,Both,All,20-24,All
2020,November,10.7,TRUE,Both,All,20-24,All
2020,October,11.0,TRUE,Both,All,20-24,All
2020,September,12.5,TRUE,Both,All,20-24,All
2020,August,14.0,TRUE,Both,All,20-24,All
2020,July,18.0,TRUE,Both,All,20-24,All
2020,June,19.6,TRUE,Both,All,20-24,All
2020,May,23.0,TRUE,Both,All,20-24,All
2020,April,25.5,TRUE,Both,All,20-24,All
2020,March,8.3,TRUE,Both,All,20-24,All
2020,February,6.5,TRUE,Both,All,20-24,All
2020,January,7.0,TRUE,Both,All,20-24,All
2023,November,7.2,TRUE,Men,All,20-24,All
2023,October,7.9,TRUE,Men,All,20-24,All
2023,September,8.4,TRUE,Men,All,20-24,All
2023,August,8.4,TRUE,Men,All,20-24,All
2023,July,7.2,TRUE,Men,All,20-24,All
2023,June,6.7,TRUE,Men,All,20-24,All
2023,May,7.1,TRUE,Men,All,20-24,All
2023,April,6.0,TRUE,Men,All,20-24,All
2023,March,6.9,TRUE,Men,All,20-24,All
2023,February,7.9,TRUE,Men,All,20-24,All
2023,January,7.8,TRUE,Men,All,20-24,All
2022,December,7.3,TRUE,Men,All,20-24,All
2022,November,7.7,TRUE,Men,All,20-24,All
2022,October,7.2,TRUE,Men,All,20-24,All
2022,September,7.9,TRUE,Men,All,20-24,All
2022,August,8.1,TRUE,Men,All,20-24,All
2022,July,7.3,TRUE,Men,All,20-24,All
2022,June,7.6,TRUE,Men,All,20-24,All
2022,May,7.1,TRUE,Men,All,20-24,All
2022,April,8.0,TRUE,Men,All,20-24,All
2022,March,8.5,TRUE,Men,All,20-24,All
2022,February,7.8,TRUE,Men,All,20-24,All
2022,January,8.5,TRUE,Men,All,20-24,All
2021,December,7.7,TRUE,Men,All,20-24,All
2021,November,8.0,TRUE,Men,All,20-24,All
2021,October,8.3,TRUE,Men,All,20-24,All
2021,September,9.0,TRUE,Men,All,20-24,All
2021,August,9.4,TRUE,Men,All,20-24,All
2021,July,10.3,TRUE,Men,All,20-24,All
2021,June,10.2,TRUE,Men,All,20-24,All
2021,May,11.1,TRUE,Men,All,20-24,All
2021,April,11.4,TRUE,Men,All,20-24,All
2021,March,10.6,TRUE,Men,All,20-24,All
2021,February,10.4,TRUE,Men,All,20-24,All
2021,January,10.0,TRUE,Men,All,20-24,All
2020,December,12.3,TRUE,Men,All,20-24,All
2020,November,12.0,TRUE,Men,All,20-24,All
2020,October,12.0,TRUE,Men,All,20-24,All
2020,September,12.9,TRUE,Men,All,20-24,All
2020,August,14.1,TRUE,Men,All,20-24,All
2020,July,17.2,TRUE,Men,All,20-24,All
2020,June,18.7,TRUE,Men,All,20-24,All
2020,May,22.1,TRUE,Men,All,20-24,All
2020,April,23.1,TRUE,Men,All,20-24,All
2020,March,8.6,TRUE,Men,All,20-24,All
2020,February,6.8,TRUE,Men,All,20-24,All
2020,January,7.0,TRUE,Men,All,20-24,All
2023,November,6.1,TRUE,Women,All,20-24,All
2023,October,6.2,TRUE,Women,All,20-24,All
2023,September,5.7,TRUE,Women,All,20-24,All
2023,August,5.8,TRUE,Women,All,20-24,All
2023,July,6.2,TRUE,Women,All,20-24,All
2023,June,5.3,TRUE,Women,All,20-24,All
2023,May,5.4,TRUE,Women,All,20-24,All
2023,April,4.7,TRUE,Women,All,20-24,All
2023,March,6.1,TRUE,Women,All,20-24,All
2023,February,5.9,TRUE,Women,All,20-24,All
2023,January,6.3,TRUE,Women,All,20-24,All
2022,December,7.3,TRUE,Women,All,20-24,All
2022,November,5.9,TRUE,Women,All,20-24,All
2022,October,6.6,TRUE,Women,All,20-24,All
2022,September,6.0,TRUE,Women,All,20-24,All
2022,August,5.8,TRUE,Women,All,20-24,All
2022,July,5.4,TRUE,Women,All,20-24,All
2022,June,6.0,TRUE,Women,All,20-24,All
2022,May,6.4,TRUE,Women,All,20-24,All
2022,April,5.7,TRUE,Women,All,20-24,All
2022,March,6.3,TRUE,Women,All,20-24,All
2022,February,7.1,TRUE,Women,All,20-24,All
2022,January,5.9,TRUE,Women,All,20-24,All
2021,December,6.4,TRUE,Women,All,20-24,All
2021,November,6.7,TRUE,Women,All,20-24,All
2021,October,6.2,TRUE,Women,All,20-24,All
2021,September,6.4,TRUE,Women,All,20-24,All
2021,August,8.9,TRUE,Women,All,20-24,All
2021,July,7.8,TRUE,Women,All,20-24,All
2021,June,7.9,TRUE,Women,All,20-24,All
2021,May,9.2,TRUE,Women,All,20-24,All
2021,April,9.3,TRUE,Women,All,20-24,All
2021,March,9.5,TRUE,Women,All,20-24,All
2021,February,9.0,TRUE,Women,All,20-24,All
2021,January,9.8,TRUE,Women,All,20-24,All
2020,December,10.2,TRUE,Women,All,20-24,All
2020,November,9.4,TRUE,Women,All,20-24,All
2020,October,9.9,TRUE,Women,All,20-24,All
2020,September,12.2,TRUE,Women,All,20-24,All
2020,August,13.8,TRUE,Women,All,20-24,All
2020,July,18.9,TRUE,Women,All,20-24,All
2020,June,20.4,TRUE,Women,All,20-24,All
2020,May,23.9,TRUE,Women,All,20-24,All
2020,April,27.9,TRUE,Women,All,20-24,All
2020,March,8.0,TRUE,Women,All,20-24,All
2020,February,6.1,TRUE,Women,All,20-24,All
2020,January,6.9,TRUE,Women,All,20-24,All
2023,November,3.1,TRUE,Both,All,25-,All
2023,October,3.1,TRUE,Both,All,25-,All
2023,September,3.1,TRUE,Both,All,25-,All
2023,August,3.0,TRUE,Both,All,25-,All
2023,July,2.8,TRUE,Both,All,25-,All
2023,June,3.0,TRUE,Both,All,25-,All
2023,May,3.0,TRUE,Both,All,25-,All
2023,April,2.9,TRUE,Both,All,25-,All
2023,March,2.9,TRUE,Both,All,25-,All
2023,February,2.9,TRUE,Both,All,25-,All
2023,January,2.8,TRUE,Both,All,25-,All
2022,December,2.8,TRUE,Both,All,25-,All
2022,November,3.0,TRUE,Both,All,25-,All
2022,October,3.0,TRUE,Both,All,25-,All
2022,September,2.8,TRUE,Both,All,25-,All
2022,August,3.0,TRUE,Both,All,25-,All
2022,July,2.8,TRUE,Both,All,25-,All
2022,June,3.0,TRUE,Both,All,25-,All
2022,May,3.0,TRUE,Both,All,25-,All
2022,April,3.0,TRUE,Both,All,25-,All
2022,March,2.9,TRUE,Both,All,25-,All
2022,February,3.2,TRUE,Both,All,25-,All
2022,January,3.4,TRUE,Both,All,25-,All
2021,December,3.3,TRUE,Both,All,25-,All
2021,November,3.6,TRUE,Both,All,25-,All
2021,October,3.9,TRUE,Both,All,25-,All
2021,September,4.1,TRUE,Both,All,25-,All
2021,August,4.5,TRUE,Both,All,25-,All
2021,July,4.8,TRUE,Both,All,25-,All
2021,June,5.4,TRUE,Both,All,25-,All
2021,May,5.1,TRUE,Both,All,25-,All
2021,April,5.3,TRUE,Both,All,25-,All
2021,March,5.3,TRUE,Both,All,25-,All
2021,February,5.6,TRUE,Both,All,25-,All
2021,January,5.6,TRUE,Both,All,25-,All
2020,December,5.9,TRUE,Both,All,25-,All
2020,November,6.0,TRUE,Both,All,25-,All
2020,October,6.2,TRUE,Both,All,25-,All
2020,September,7.0,TRUE,Both,All,25-,All
2020,August,7.5,TRUE,Both,All,25-,All
2020,July,9.0,TRUE,Both,All,25-,All
2020,June,9.7,TRUE,Both,All,25-,All
2020,May,11.5,TRUE,Both,All,25-,All
2020,April,13.0,TRUE,Both,All,25-,All
2020,March,3.6,TRUE,Both,All,25-,All
2020,February,2.9,TRUE,Both,All,25-,All
2020,January,2.9,TRUE,Both,All,25-,All
2023,November,3.4,TRUE,Men,All,25-,All
2023,October,3.3,TRUE,Men,All,25-,All
2023,September,3.3,TRUE,Men,All,25-,All
2023,August,3.1,TRUE,Men,All,25-,All
2023,July,2.9,TRUE,Men,All,25-,All
2023,June,3.0,TRUE,Men,All,25-,All
2023,May,3.0,TRUE,Men,All,25-,All
2023,April,2.9,TRUE,Men,All,25-,All
2023,March,3.0,TRUE,Men,All,25-,All
2023,February,2.9,TRUE,Men,All,25-,All
2023,January,2.9,TRUE,Men,All,25-,All
2022,December,2.8,TRUE,Men,All,25-,All
2022,November,2.9,TRUE,Men,All,25-,All
2022,October,2.9,TRUE,Men,All,25-,All
2022,September,2.8,TRUE,Men,All,25-,All
2022,August,3.0,TRUE,Men,All,25-,All
2022,July,2.8,TRUE,Men,All,25-,All
2022,June,2.9,TRUE,Men,All,25-,All
2022,May,2.9,TRUE,Men,All,25-,All
2022,April,3.0,TRUE,Men,All,25-,All
2022,March,2.9,TRUE,Men,All,25-,All
2022,February,3.2,TRUE,Men,All,25-,All
2022,January,3.4,TRUE,Men,All,25-,All
2021,December,3.3,TRUE,Men,All,25-,All
2021,November,3.5,TRUE,Men,All,25-,All
2021,October,3.9,TRUE,Men,All,25-,All
2021,September,4.3,TRUE,Men,All,25-,All
2021,August,4.6,TRUE,Men,All,25-,All
2021,July,4.9,TRUE,Men,All,25-,All
2021,June,5.4,TRUE,Men,All,25-,All
2021,May,5.3,TRUE,Men,All,25-,All
2021,April,5.4,TRUE,Men,All,25-,All
2021,March,5.2,TRUE,Men,All,25-,All
2021,February,5.6,TRUE,Men,All,25-,All
2021,January,5.7,TRUE,Men,All,25-,All
2020,December,5.9,TRUE,Men,All,25-,All
2020,November,6.2,TRUE,Men,All,25-,All
2020,October,6.2,TRUE,Men,All,25-,All
2020,September,6.8,TRUE,Men,All,25-,All
2020,August,7.3,TRUE,Men,All,25-,All
2020,July,8.6,TRUE,Men,All,25-,All
2020,June,9.2,TRUE,Men,All,25-,All
2020,May,10.5,TRUE,Men,All,25-,All
2020,April,12.0,TRUE,Men,All,25-,All
2020,March,3.6,TRUE,Men,All,25-,All
2020,February,3.0,TRUE,Men,All,25-,All
2020,January,2.9,TRUE,Men,All,25-,All
2023,November,2.8,TRUE,Women,All,25-,All
2023,October,2.9,TRUE,Women,All,25-,All
2023,September,2.8,TRUE,Women,All,25-,All
2023,August,2.9,TRUE,Women,All,25-,All
2023,July,2.7,TRUE,Women,All,25-,All
2023,June,3.0,TRUE,Women,All,25-,All
2023,May,3.1,TRUE,Women,All,25-,All
2023,April,2.8,TRUE,Women,All,25-,All
2023,March,2.7,TRUE,Women,All,25-,All
2023,February,3.0,TRUE,Women,All,25-,All
2023,January,2.7,TRUE,Women,All,25-,All
2022,December,2.8,TRUE,Women,All,25-,All
2022,November,3.0,TRUE,Women,All,25-,All
2022,October,3.1,TRUE,Women,All,25-,All
2022,September,2.7,TRUE,Women,All,25-,All
2022,August,3.0,TRUE,Women,All,25-,All
2022,July,2.8,TRUE,Women,All,25-,All
2022,June,3.1,TRUE,Women,All,25-,All
2022,May,3.0,TRUE,Women,All,25-,All
2022,April,2.9,TRUE,Women,All,25-,All
2022,March,3.0,TRUE,Women,All,25-,All
2022,February,3.3,TRUE,Women,All,25-,All
2022,January,3.4,TRUE,Women,All,25-,All
2021,December,3.3,TRUE,Women,All,25-,All
2021,November,3.6,TRUE,Women,All,25-,All
2021,October,4.0,TRUE,Women,All,25-,All
2021,September,4.0,TRUE,Women,All,25-,All
2021,August,4.3,TRUE,Women,All,25-,All
2021,July,4.7,TRUE,Women,All,25-,All
2021,June,5.3,TRUE,Women,All,25-,All
2021,May,4.9,TRUE,Women,All,25-,All
2021,April,5.2,TRUE,Women,All,25-,All
2021,March,5.3,TRUE,Women,All,25-,All
2021,February,5.6,TRUE,Women,All,25-,All
2021,January,5.6,TRUE,Women,All,25-,All
2020,December,5.9,TRUE,Women,All,25-,All
2020,November,5.8,TRUE,Women,All,25-,All
2020,October,6.1,TRUE,Women,All,25-,All
2020,September,7.3,TRUE,Women,All,25-,All
2020,August,7.8,TRUE,Women,All,25-,All
2020,July,9.6,TRUE,Women,All,25-,All
2020,June,10.3,TRUE,Women,All,25-,All
2020,May,12.8,TRUE,Women,All,25-,All
